,style,layer,dist
581,1,4,0.07043791322124526
582,1,4,0.31365714772707576
583,1,4,0.13569729335867486
584,1,4,0.17582329409168918
585,1,4,1.4183377896101006
586,1,4,0.09490344973242637
587,1,4,0.3225410328666569
588,1,4,0.09344542663079913
589,1,4,1.3523655734798004
590,1,4,0.185840267322938
591,1,4,1.5132707564151242
592,1,4,0.8137702435315318
593,1,4,0.4357083594009574
594,1,4,1.064714853775465
595,1,4,0.23324934826839105
596,1,4,0.20601188335597875
597,1,4,0.6529231235103932
598,1,5,0.5954207058423384
599,1,5,0.6192045954203131
600,1,5,0.7993844045840058
601,1,5,0.6199177048521545
602,1,5,0.510208401977701
603,1,5,0.48595015817985354
604,1,5,0.604201385450498
605,1,5,0.6374521773602819
606,1,5,0.7148872388497904
607,1,5,0.40621693083723454
608,1,5,0.6800530375688658
609,1,5,0.554162216438467
610,1,5,0.6963682720154654
611,1,5,0.6625224320829195
612,1,5,0.5054696744793271
613,1,5,0.43195810345631624
614,1,5,0.5718878503986704
615,1,5,0.7950650875964553
616,1,5,0.6215148581384629
617,1,5,0.718077488036966
618,1,5,0.6553484011441565
619,1,5,0.6835872645828305
620,1,5,0.7598183353258764
621,1,5,0.7285713379341864
622,1,5,0.4450198257590161
623,1,5,0.6326703226248285
624,1,5,0.7851976578209202
625,1,5,0.6169891569009075
626,1,5,0.6793519944659816
627,1,5,0.6598337830011932
628,1,5,0.41378770441235846
629,1,5,0.7264423342315254
630,1,5,0.6165622434408512
631,1,5,0.7517768522458226
632,1,5,0.5859563157709344
633,1,5,0.5249514904783125
634,1,5,0.6500370721198787
635,1,5,0.5498389223206523
636,1,5,0.7341731683773051
637,1,5,0.6583118945980891
638,1,5,0.5124603127081446
639,1,5,0.8418803669814375
640,1,5,0.6988684146213254
641,1,5,0.27764585895167815
642,1,5,0.5463312495838896
643,1,5,0.3516554695056482
644,1,5,0.5257584711326087
645,1,5,0.6055162179619665
646,1,5,0.3414997118445713
647,1,5,0.6498797041424789
648,1,5,0.6024120371048449
649,1,5,0.7444683895326452
650,1,5,0.7359552078186354
651,1,5,0.7281679302781162
652,1,5,0.4001060850469047
653,1,5,0.6853154201470162
654,1,5,0.7516317216453223
655,1,5,0.6525358821837323
656,1,5,0.5626545542719433
657,1,5,0.6677618945932999
658,1,5,0.6083918870174838
659,1,5,0.7661100362208413
660,1,5,0.792883533345822
661,1,5,0.6306559690854215
662,1,5,0.6891008883864395
663,1,5,0.6841748435454589
664,1,5,0.5771290119271988
665,1,5,0.3999284909630687
666,1,5,0.399048729955932
667,1,5,0.670497192368054
668,1,5,0.7221764828753289
669,1,5,0.6737863094012257
670,1,5,0.6204346556898086
671,1,5,0.27669639516372047
672,1,5,0.6412546451073295
673,1,5,0.7712992575880477
674,1,5,0.48643849512208015
675,1,5,0.5531762194792473
676,1,5,0.6343338775592752
677,1,5,0.5368427734731602
678,1,5,0.5969687105961645
679,1,5,0.47819049250419843
680,1,5,0.4032058991942793
681,1,5,0.6938094934843596
682,1,5,0.5672274983868878
683,1,5,0.3592001396888591
684,1,5,0.5049426296853947
685,1,5,0.6755878950502515
686,1,5,0.6625232925296627
687,1,5,0.5829084180789588
688,1,5,0.673003881863522
689,1,5,0.3312464348542451
690,1,5,0.4921719578560422
691,1,6,0.5907583564429926
692,1,6,0.6289272032056216
693,1,6,0.7694870892167387
694,1,6,0.5821366862668542
695,1,6,0.48976816499392917
696,1,6,0.47153346101614346
697,1,6,0.5485500197087146
698,1,6,0.6003134809969769
699,1,6,0.6061248692353065
700,1,6,0.36966361211116294
701,1,6,0.666991896282337
702,1,6,0.5355573236764222
703,1,6,0.732752165655701
704,1,6,0.629834493545596
705,1,6,0.47766586968146174
706,1,6,0.4251624263802566
707,1,6,0.5668648718651151
708,1,6,0.7243543221059152
709,1,6,0.5768980470656047
710,1,6,0.6739556047385257
711,1,6,0.6787385882594934
712,1,6,0.6621076775420421
713,1,6,0.8187808900397129
714,1,6,0.6679174749374419
715,1,6,0.44126835563811473
716,1,6,0.6600172955728765
717,1,6,0.7410757978388871
718,1,6,0.5519627090744117
719,1,6,0.723991276025958
720,1,6,0.6805129362207797
721,1,6,0.3925516462221612
722,1,6,0.6941423296211214
723,1,6,0.5870949639737013
724,1,6,0.720733440497838
725,1,6,0.5965647675588595
726,1,6,0.5241433224730568
727,1,6,0.6225119958182155
728,1,6,0.5656045165955249
729,1,6,0.6999048990605115
730,1,6,0.677496202140288
731,1,6,0.425249539942703
732,1,6,0.8506380833962438
733,1,6,0.6640645816374162
734,1,6,0.2585810437143796
735,1,6,0.4832174717919794
736,1,6,0.38420831258274135
737,1,6,0.49013777099441713
738,1,6,0.5871988243660398
739,1,6,0.34928783715241485
740,1,6,0.6141737195817699
741,1,6,0.5702215605328067
742,1,6,0.7123852349949285
743,1,6,0.635145740719614
744,1,6,0.6559212594365891
745,1,6,0.3579905879756957
746,1,6,0.6481084186716095
747,1,6,0.6861074575740735
748,1,6,0.6053074696655862
749,1,6,0.5127456401402763
750,1,6,0.6052942439613513
751,1,6,0.5662146373729785
752,1,6,0.7520117563289862
753,1,6,0.7210661563164456
754,1,6,0.6444717394036632
755,1,6,0.6238935787802724
756,1,6,0.6515021186017027
757,1,6,0.5270179928259384
758,1,6,0.37882825655896646
759,1,6,0.40554781555761354
760,1,6,0.6786291864239101
761,1,6,0.6510067850549653
762,1,6,0.6337902075751426
763,1,6,0.5238999374911228
764,1,6,0.3283890163694806
765,1,6,0.6539106935342451
766,1,6,0.7545694240368817
767,1,6,0.48642147413877157
768,1,6,0.5730572810838681
769,1,6,0.5830211964794432
770,1,6,0.5171655351165464
771,1,6,0.6024960226324949
772,1,6,0.4679764594360841
773,1,6,0.3946332663881402
774,1,6,0.6525224573077771
775,1,6,0.5486330278151217
776,1,6,0.3387810659193139
777,1,6,0.5298460152573808
778,1,6,0.6051916440484797
779,1,6,0.6531874530409473
780,1,6,0.5371756725624248
781,1,6,0.6169624620533596
782,1,6,0.3752493923596043
783,1,6,0.42131151583064685
784,2,0,0.14408993240182277
785,2,0,0.4880664275450495
786,2,0,0.17118886269289324
787,2,0,0.21824781553112294
788,2,0,0.09255037598652582
789,2,0,0.40438423380219224
790,2,0,0.47537847919735177
791,2,0,0.4060791391465528
792,2,0,0.4048896100847452
793,2,0,0.33918866096673683
794,2,0,0.2263475583155703
795,2,0,0.7460619077210268
796,2,0,0.35560109409814133
797,2,0,0.559662275934073
798,2,0,0.39984394746551377
799,2,0,0.14620178005956985
800,2,0,0.6409440178810517
801,2,0,0.10618372745035687
802,2,0,0.6456579477928461
803,2,0,0.5161633549811458
804,2,0,0.21942889599140147
805,2,0,1.0430091275030975
806,2,0,0.4438969455428394
807,2,1,0.1369051793777103
808,2,1,0.6350169531923009
809,2,1,0.21484030030281642
810,2,1,0.3828652411883341
811,2,1,0.0954094846145298
812,2,1,0.30920867238661376
813,2,1,0.7524202546062688
814,2,1,0.5892094608939467
815,2,1,0.5712864430438613
816,2,1,0.17828124076449625
817,2,1,0.5150631289953556
818,2,1,0.6344432422878642
819,2,1,0.4440172023588733
820,2,1,0.39178077962856783
821,2,1,0.5580674689345713
822,2,1,0.19888382611023703
823,2,1,0.4051276981030846
824,2,1,0.09978188034095192
825,2,1,0.2215339707063213
826,2,1,0.6655263708431448
827,2,1,0.18481717373671191
828,2,1,0.5334233239430166
829,2,1,0.5035447639162074
830,2,2,0.1620992509533622
831,2,2,0.7367201502309573
832,2,2,0.2518188186584154
833,2,2,0.49479060463000424
834,2,2,0.07619512060116485
835,2,2,0.27442072220408487
836,2,2,0.862181536331631
837,2,2,0.7314833944232974
838,2,2,0.45135270637983793
839,2,2,0.19031545753718915
840,2,2,0.9180796838896735
841,2,2,0.6732004035171717
842,2,2,0.37676584581035377
843,2,2,0.1482146861460576
844,2,2,0.44700707930256434
845,2,2,0.20530894247360976
846,2,2,0.14243522220735305
847,2,2,0.06767029573795436
848,2,2,0.1427269629390503
849,2,2,0.6611362109860037
850,2,2,0.15232045160360919
851,2,2,0.3171856690955498
852,2,2,0.6194987345232115
853,2,3,0.5005138122205497
854,2,3,0.48315402400878293
855,2,3,0.37106083180997795
856,2,3,0.2182574036541699
857,2,3,0.10412402857846437
858,2,3,0.5842899531423464
859,2,3,0.2839661127705365
860,2,3,0.3170087814393885
861,2,3,0.1226938515246847
862,2,3,0.7601446964528902
863,2,3,0.5218105894611962
864,2,3,0.44370109127814683
865,2,3,0.11614033271965762
866,2,3,0.2599016177041118
867,2,3,0.10445767491354485
868,2,3,0.3640993953792968
869,2,3,0.21145137326108898
870,2,3,0.0442413731869572
871,2,3,0.31094463344839285
872,2,3,0.621874467231627
873,2,3,0.11213666128516553
874,2,3,0.3777766429293751
875,2,3,0.8335986370166009
876,2,4,1.0002389033821246
877,2,4,1.3415113227943147
878,2,4,0.6202020102913158
879,2,4,0.2848719486250313
880,2,4,0.06122482626714587
881,2,4,0.36826105842010814
882,2,4,0.7568211580390496
883,2,4,0.26634758507943035
884,2,4,0.8853186100814898
885,2,4,1.2547352536244067
886,2,4,0.2524996783544494
887,2,4,0.24913780523695628
888,2,4,0.9291084436531347
889,2,4,0.08493672820026188
890,2,4,0.8058133108466848
891,2,4,0.7332041909226485
892,2,4,0.1762863638148391
893,2,4,0.08888020589335721
894,2,4,0.27968134728100724
895,2,4,1.3934154637835297
896,2,4,0.3223888918500608
897,2,4,0.2942669861770282
898,2,4,0.2874700885480428
899,2,5,0.3527838361820448
900,2,5,0.43819376069883653
901,2,5,0.30118382967767876
902,2,5,0.3877847185750001
903,2,5,0.21860735182794944
904,2,5,0.438435236263666
905,2,5,0.394681098881579
906,2,5,0.49023408662303314
907,2,5,0.49839717230154224
908,2,5,0.5321755889228837
909,2,5,0.6257087800911814
910,2,5,0.5884805785572014
911,2,5,0.2377274452629714
912,2,5,0.2768341579833805
913,2,5,0.5274075578439072
914,2,5,0.29540455891173234
915,2,5,0.29473550514971214
916,2,5,0.39294210336085045
917,2,5,0.6158167310901235
918,2,5,0.46709138745869794
919,2,5,0.41656773779914325
920,2,5,0.7285713379341864
921,2,5,0.40729429947424123
922,2,6,0.3756292397999159
923,2,6,0.4163093683833343
924,2,6,0.3648496398460238
925,2,6,0.35071917026590016
926,2,6,0.26340721460817196
927,2,6,0.3868307734874401
928,2,6,0.39043846637450463
929,2,6,0.4251223669729831
930,2,6,0.4282267422004926
931,2,6,0.5522851035392443
932,2,6,0.5838004011382885
