"","Child","X","layer","age","aq","priorByMean","priorByStd","priorByMaxmin","MeanCompl","MeanMeaning","MeanTracing","MeanColoring","MeanScribble"
"31","P20",442,4,49,15.8536585365854,0.451125101805828,0.205021151484515,0.688621262313078,36.0322580645161,47.8709677419355,27.5161290322581,47.5161290322581,36.8225806451613
"32","P21",443,4,60,16,0.882591179641176,0.518440995982717,1.54080562488701,24.3333333333333,49.1851851851852,31.1481481481481,9.18518518518519,20.2407407407407
"33","P22",444,4,71,18,0.370111375418646,0.202518432165449,0.704179115782231,59.9814814814815,69.8148148148148,16,19.7037037037037,13.3333333333333
"34","P24",445,4,65,21,0.713307693704518,0.439273972080153,1.41330405219999,37.9137931034483,48.4827586206897,24.2068965517241,44.5172413793103,35.051724137931
"35","P25",446,4,41,17.0454545454545,0.674421470556892,0.370906122277305,1.12931329133319,33.7666666666667,48.7333333333333,33.5666666666667,30.7,21.4
"36","P26",447,4,56,15.5555555555556,0.72573374071815,0.42179239146441,1.4640190598072,17.7407407407407,32.2962962962963,16.962962962963,65.962962962963,41.0925925925926
"37","P27",448,4,55,10.4166666666667,0.595898835274116,0.261845765190625,0.923801175796602,19.9137931034483,33.2758620689655,16.3793103448276,56.0689655172414,48.2931034482759
"38","P28",449,4,66,7,0.911723217349278,0.491626106401366,1.45526527420884,64.6964285714286,65.3214285714286,33.0714285714286,27.9285714285714,21.75
"39","P29",450,4,66,11,0.994413699208822,0.500585278850347,1.42160609435342,42.3888888888889,63.1851851851852,7.48148148148148,9.37037037037037,19.537037037037
"40","P30",451,4,89,16,0.387318715782113,0.18855604751043,0.717530296720553,19.7666666666667,68.8666666666667,16.1333333333333,84.3666666666667,18.8333333333333
"41","P31",452,4,60,24.4897959183673,0.758358446095459,0.363889031339513,1.14664268497717,60.7777777777778,68.7777777777778,19.0740740740741,20.2592592592593,23.5925925925926
"42","P32",453,4,68,11.2244897959184,0.823240813352058,0.367218757076866,1.28719926280137,38.55,38.3,21.5666666666667,33.6,48.9166666666667
"43","P33",454,4,67,23.6842105263158,0.196142915483503,0.153335543076909,0.456882915939189,29.0333333333333,70.2666666666667,27.9333333333333,80.7,16.7
"44","P34",455,4,46,26.530612244898,0.856001772927075,0.435799474735446,1.53017946956718,33.5178571428571,50.8571428571429,35.1071428571429,16.8928571428571,26.4464285714286
"45","P35",456,4,61,33,0.232147371826347,0.195642833552392,0.599466017886222,19,72.7666666666667,15.6333333333333,81.2,13.7666666666667
"46","P36",457,4,52,15,0.742018798451041,0.490497333601706,1.50330974912407,31.6896551724138,58.8620689655172,26.9655172413793,59.5862068965517,32.7241379310345
"47","P39",458,4,50,11.2244897959184,0.977504523248017,0.416724261433132,1.64018206291893,57.3,59.7666666666667,15.0333333333333,21.9,31.0333333333333
"48","P41",459,4,48,10,1.09631873250746,0.445968495860033,1.65399774100551,32.2833333333333,47.6666666666667,27.4333333333333,14.4666666666667,28.85
"49","P42",460,4,51,7,0.123564407895247,0.0396993267979186,0.0871987956928029,26.7666666666667,65.6,30.4666666666667,81.3333333333333,28.5
"50","P43",461,4,61,13.6363636363636,0.715959329924214,0.530105268735672,1.6461829009082,33.8965517241379,47.7586206896552,21.9655172413793,47.7586206896552,38.051724137931
"51","P44",462,4,38,22,0.268721191183774,0.20543368975799,0.818642071207393,22.8620689655172,27.2758620689655,19.551724137931,37.0344827586207,49.7241379310345
"52","P45",463,4,36,20,0.965180193394316,0.367974532570694,1.49644037949361,24.0862068965517,43.6896551724138,45.2068965517241,47.5172413793103,33.6896551724138
"53","P46",464,4,60,17.1428571428571,0.820513489219911,0.496886144281323,1.36759840009349,57.2619047619048,69.1904761904762,16.6190476190476,30.4285714285714,24.8571428571429
"54","P47",465,4,69,27,0.385392483631243,0.223146161224078,0.655509119003714,71.6428571428571,83.6428571428571,14.9285714285714,14.9642857142857,11.3035714285714
"55","P48",466,4,47,18.3673469387755,0.867721296437484,0.40018128808515,1.29886799087987,19.6774193548387,28.741935483871,18.1935483870968,38.5806451612903,56.1935483870968
"56","P50",467,4,26,10.7142857142857,0.871068894857431,0.420663500710773,1.48225029109395,23.9,27.1333333333333,19.5666666666667,24.6666666666667,60.65
"57","P51",468,4,37,22,0.663513448660671,0.392987660101393,1.29272186959913,44.9838709677419,54.6451612903226,37.4193548387097,37.7096774193548,35.6129032258064
"58","P52",469,4,27,14,0.919697833148056,0.446759762231538,1.24545250595495,20.6612903225806,17.1935483870968,19.3225806451613,25.4838709677419,58.258064516129
"59","P53",470,4,35,17,0.69488418881231,0.410064184018265,1.39629558550027,68.7333333333333,81.2,14.4666666666667,35.2,14
"60","P54",471,4,41,16,0.992645491152153,0.423170593147106,1.63433559571096,21.1666666666667,20.0740740740741,16.1481481481481,20.5555555555556,56.6851851851852
"61","P55",472,4,49,11,0.50552718511642,0.316782170337875,0.962330752672746,14.0384615384615,48.5,20.3076923076923,66.7307692307692,31.0384615384615
"62","P56",473,4,73,23,0.26445931521171,0.155412757738467,0.523115846740486,58.9354838709677,76,24.6774193548387,27.258064516129,14.9193548387097
"63","P57",474,4,90,16,0.191181831778813,0.103790969301396,0.468448622809457,64.2222222222222,76.0740740740741,22.2962962962963,22.8148148148148,20.7777777777778
"64","P58",475,4,99,14.2857142857143,0.844824488312553,0.405756078793928,1.35931475705924,63.5967741935484,86.8387096774194,11.8709677419355,32.3870967741936,10.6612903225806
"65","P59",476,4,49,25,0.548655661773177,0.532603257526821,1.57265296580103,49.7,65.4333333333333,19.5333333333333,72.8666666666667,25.3166666666667
"66","P60",477,4,75,30,0.913637286962187,0.525721587660462,1.62092427455357,54.0666666666667,62.3,23.3666666666667,30.1,24.7333333333333
"67","P61",478,4,57,17,0.281160067363502,0.178301437548714,0.409672272474162,22.5714285714286,54.3571428571429,24.0714285714286,71.9285714285714,23.6428571428571
"68","P62",479,4,73,27,0.709761743616996,0.382571306561357,1.4160544153407,38.5,32.8709677419355,15.9677419354839,29.3225806451613,39.2258064516129
"69","P63",480,4,67,17,0.244038165625537,0.107799219135684,0.377373550000858,15.546875,64.03125,20.5625,90.90625,14.46875
"70","P64",481,4,48,12,0.47505052590202,0.404239682218332,1.24872513876893,19.65,46,19.5,42.7666666666667,28.3666666666667
"71","P65",482,4,56,32,0.839684632612739,0.510987676907907,1.53223972889582,50.25,60.9722222222222,16.8611111111111,28.7222222222222,28.0694444444444
"72","P66",483,4,83,11.9047619047619,0.964148929188809,0.512240857296916,1.35166956946588,53.9852941176471,69.4117647058823,12.6764705882353,47.3235294117647,16.4558823529412
"73","P67",484,4,64,9,0.8608512095655,0.429039572882918,1.20002399649763,55.7058823529412,76.2352941176471,13.8823529411765,13.8529411764706,14.1764705882353
"74","P68",485,4,70,20,0.487782110690425,0.29076386805993,1.0128526676231,70.46875,84.875,17,28.8125,9.921875
"75","P70",486,4,65,15,0.518413481181003,0.348050669647769,1.37341120949757,36.4090909090909,61.030303030303,13.3636363636364,43.3636363636364,20.2272727272727
"76","P71",487,4,56,11,1.08638703244628,0.410350578966499,1.32393855115434,64.9594594594595,65.027027027027,10.3513513513514,16.027027027027,21.1081081081081
"77","P72",488,4,50,15,0.430498072239239,0.248349010591252,0.805380671288778,15.0588235294118,48.7941176470588,18.3823529411765,80.9411764705882,18.8970588235294
"78","P73",489,4,76,19,0.78209456508474,0.539962904195201,1.59036340023723,54.1944444444444,69.9166666666667,14.1944444444444,40.9444444444444,18.4305555555556
"79","P74",490,4,63,23,0.250979513605957,0.106583609008557,0.407795809071652,18.5857142857143,60.1428571428571,30,85,19.2714285714286
"80","P75",491,4,42,15.2173913043478,0.878873375398635,0.54615021672849,1.61741270448914,19.5694444444444,26.75,18.9722222222222,20,56.0277777777778
"81","P76",492,4,35,36,0.448842442562946,0.218552386805362,0.831464758862248,15.7857142857143,54.3714285714286,29.5142857142857,78.2285714285714,22.4
"82","P77",493,4,60,10,1.00538544659193,0.567471486466887,1.531250936605,60.2666666666667,72.5666666666667,18.8333333333333,15.0333333333333,16.2166666666667
"83","P78",494,4,36,26.6666666666667,0.298220676977329,0.268836218661101,0.700977446156974,32.0416666666667,38.0833333333333,22.625,15,35.1875
"84","P79",495,4,39,24.4897959183673,0.966972332502302,0.549749815131477,1.79444451275361,10.8666666666667,13.6333333333333,6.06666666666667,32.5666666666667,63.05
"85","P8",496,4,31,20.4081632653061,0.557203860243665,0.536902035065679,1.63044394438086,26.5689655172414,25.5862068965517,17.6896551724138,18.2068965517241,47.1724137931034
"86","P80",497,4,82,6,0.947454435601313,0.483711794751625,1.75542170909299,65.8392857142857,84.3214285714286,12,15.25,10.6071428571429
"87","P81",498,4,59,19.3877551020408,0.476273021141078,0.402054129878769,1.14349456002997,30.1538461538462,64.0512820512821,15.8205128205128,66.5128205128205,14.8205128205128
"88","P82",499,4,78,23,1.02653734906541,0.515520413687084,1.45876538092104,59.8870967741936,77.1290322580645,10.4838709677419,13.1935483870968,9.09677419354839
"89","P83",500,4,74,17,0.286311398450927,0.155232782847177,0.555402718987582,49.390625,67.75,18.71875,43.6875,15.953125
"90","P84",501,4,38,21,0.950724867103013,0.62839016107491,1.69524443413816,33.1944444444444,36.6111111111111,15.0555555555556,13.1944444444444,40.2638888888889
"91","P85",502,4,80,19,0.911445357282969,0.534571426822114,1.49071846736548,65.8472222222222,79,17.1944444444444,29.6388888888889,15.6111111111111
"92","P86",503,4,49,16,0.200696882181942,0.141360645050648,0.44557234607521,20.0735294117647,30.8529411764706,19.1176470588235,28.2352941176471,52.7205882352941
"93","P88",504,4,57,38,0.896906050450132,0.547142501889992,1.46925314015919,50.4864864864865,62.9189189189189,20.6216216216216,15.3243243243243,18.6216216216216
"94","P89",505,4,63,13.8297872340426,0.34727290270073,0.280913390218057,0.970676982728438,25.4166666666667,71.6944444444444,26.2222222222222,81.9722222222222,20.875
"95","P90",506,4,66,10,0.144194062057321,0.0280125987862109,0.0682136258599728,35.4210526315789,75.0526315789474,33.2631578947368,54.8421052631579,19.1052631578947
"96","P91",507,4,58,11.2244897959184,0.31101814319031,0.109703730339151,0.376649590135765,70.1034482758621,82.1034482758621,14.3793103448276,27.3448275862069,18.1896551724138
"97","P93",508,4,55,16,0.513402026380084,0.344893858522078,1.10120783675529,24.8815789473684,59.1052631578947,13.9736842105263,80.7105263157895,15.5263157894737
"98","P94",509,4,63,31,0.57312079900065,0.295131814522079,1.17708953367403,36.7794117647059,61.3529411764706,17.1470588235294,75.4705882352941,17.1470588235294
"99","P95",510,4,75,10,0.743364237712911,0.483378550527352,1.45838497889401,63.375,77.25,0,15.625,0
"100","P96",511,4,45,12,1.04298196388162,0.403293792314374,1.29949066258373,26.5540540540541,26.7297297297297,18.3513513513514,11.9189189189189,43.9864864864865
"101","P97",512,4,61,27.5510204081633,0.994077467258972,0.447314599353536,1.77069349321848,34.5,41.2857142857143,13.5714285714286,22.0571428571429,53.3714285714286
"102","P98",513,4,36,11.4583333333333,0.926996633511526,0.465124552403799,1.82381157192049,24.15625,45.34375,30.75,50.09375,31.890625
"103","P99",514,4,52,23.4042553191489,0.329332286588438,0.19170602148261,0.613147072293597,22.8235294117647,46.3823529411765,15,63.4117647058824,27.25
