,style,layer,dist
135,1,5,0.6625224320829195
136,1,5,0.5054696744793271
137,1,5,0.43195810345631624
138,1,5,0.5718878503986704
139,1,5,0.7950650875964553
140,1,5,0.6215148581384629
141,1,5,0.718077488036966
142,1,5,0.6553484011441565
143,1,5,0.6835872645828305
144,1,5,0.7598183353258764
145,1,6,0.5907583564429926
146,1,6,0.6289272032056216
147,1,6,0.7694870892167387
148,1,6,0.5821366862668542
149,1,6,0.48976816499392917
150,1,6,0.47153346101614346
151,1,6,0.5485500197087146
152,1,6,0.6003134809969769
153,1,6,0.6061248692353065
154,1,6,0.36966361211116294
155,1,6,0.666991896282337
156,1,6,0.5355573236764222
157,1,6,0.732752165655701
158,1,6,0.629834493545596
159,1,6,0.47766586968146174
160,1,6,0.4251624263802566
161,1,6,0.5668648718651151
162,1,6,0.7243543221059152
163,1,6,0.5768980470656047
164,1,6,0.6739556047385257
165,1,6,0.6787385882594934
166,1,6,0.6621076775420421
167,1,6,0.8187808900397129
168,2,0,0.14408993240182277
169,2,0,0.4880664275450495
170,2,0,0.17118886269289324
171,2,0,0.21824781553112294
172,2,0,0.09255037598652582
173,2,0,0.40438423380219224
174,2,0,0.47537847919735177
175,2,0,0.4060791391465528
176,2,0,0.4048896100847452
177,2,0,0.33918866096673683
178,2,0,0.2263475583155703
179,2,1,0.1369051793777103
180,2,1,0.6350169531923009
181,2,1,0.21484030030281642
182,2,1,0.3828652411883341
183,2,1,0.0954094846145298
184,2,1,0.30920867238661376
185,2,1,0.7524202546062688
186,2,1,0.5892094608939467
187,2,1,0.5712864430438613
188,2,1,0.17828124076449625
189,2,1,0.5150631289953556
190,2,2,0.1620992509533622
191,2,2,0.7367201502309573
192,2,2,0.2518188186584154
193,2,2,0.49479060463000424
194,2,2,0.07619512060116485
195,2,2,0.27442072220408487
196,2,2,0.862181536331631
197,2,2,0.7314833944232974
198,2,2,0.45135270637983793
199,2,2,0.19031545753718915
200,2,2,0.9180796838896735
201,2,3,0.5005138122205497
202,2,3,0.48315402400878293
203,2,3,0.37106083180997795
204,2,3,0.2182574036541699
205,2,3,0.10412402857846437
206,2,3,0.5842899531423464
207,2,3,0.2839661127705365
208,2,3,0.3170087814393885
209,2,3,0.1226938515246847
210,2,3,0.7601446964528902
211,2,3,0.5218105894611962
212,2,4,1.0002389033821246
213,2,4,1.3415113227943147
214,2,4,0.6202020102913158
215,2,4,0.2848719486250313
216,2,4,0.06122482626714587
217,2,4,0.36826105842010814
218,2,4,0.7568211580390496
219,2,4,0.26634758507943035
220,2,4,0.8853186100814898
221,2,4,1.2547352536244067
222,2,4,0.2524996783544494
223,2,5,0.3527838361820448
224,2,5,0.43819376069883653
225,2,5,0.30118382967767876
226,2,5,0.3877847185750001
227,2,5,0.21860735182794944
228,2,5,0.438435236263666
229,2,5,0.394681098881579
230,2,5,0.49023408662303314
231,2,5,0.49839717230154224
232,2,5,0.5321755889228837
233,2,5,0.6257087800911814
234,2,6,0.3756292397999159
235,2,6,0.4163093683833343
236,2,6,0.3648496398460238
237,2,6,0.35071917026590016
238,2,6,0.26340721460817196
239,2,6,0.3868307734874401
240,2,6,0.39043846637450463
241,2,6,0.4251223669729831
242,2,6,0.4282267422004926
243,2,6,0.5522851035392443
244,2,6,0.5838004011382885
245,3,0,0.2858218695061294
246,3,0,0.7211197989696232
247,3,0,0.11419515424937243
248,3,0,0.274890779158523
249,3,0,0.06934665189257405
250,3,0,0.3480108108415798
251,3,0,0.21102469582213668
252,3,1,0.35319438745598575
253,3,1,0.44954921058643127
254,3,1,0.09508737100801645
255,3,1,0.36765562656601325
256,3,1,0.1792124666778001
257,3,1,0.6019062769681173
258,3,1,0.20287722076130632
259,3,2,0.4488343896472844
260,3,2,0.39662982158708493
261,3,2,0.1257364772721562
262,3,2,0.30503536576104207
263,3,2,0.22240314457224952
264,3,2,0.460665108988614
265,3,2,0.24998113533066924
266,3,3,0.6681488720308506
267,3,3,0.2815994789158527
268,3,3,0.23598774652341248
269,3,3,0.49189950199068033
270,3,3,0.10241017436257716
271,3,3,0.09699139627389719
272,3,3,0.6011794678176692
273,3,4,0.2830227659856751
274,3,4,0.6579549896743276
275,3,4,0.06583446049294495
276,3,4,0.4296317443924529
277,3,4,0.5034535123174396
278,3,4,0.16032242534396102
279,3,4,0.04660089132307954
280,3,5,0.3338561294293818
281,3,5,0.5138049729005938
282,3,5,0.29735823198012623
283,3,5,0.29026096706472126
284,3,5,0.2529626173553021
285,3,5,0.151305210184963
286,3,5,0.32702858951673586
287,3,6,0.2925178347051278
288,3,6,0.3993312235751385
289,3,6,0.27512195813876794
290,3,6,0.25921767576179655
291,3,6,0.24315744478127543
292,3,6,0.11762987194830776
293,3,6,0.34902112420336184
