,style,layer,dist
251,1,3,0.3180943386973454
252,1,3,0.7618463441475338
253,1,3,0.24117121771323013
254,1,3,0.7037091795192436
255,1,3,0.08484494639266105
256,1,3,0.02830446779244511
257,1,3,0.5884799837833906
258,1,3,0.10211426802437207
259,1,3,0.5245503082761759
260,1,3,0.0930635625588141
261,1,3,0.07686478046093348
262,1,3,0.08337861341570707
263,1,3,0.09719744228002081
264,1,3,1.3917557602667876
265,1,3,0.37041572658085686
266,1,3,0.5008154607799702
267,1,3,0.6168973616187472
268,1,3,0.5406316543805657
269,1,3,0.03190651510112874
270,1,3,0.47032542982212433
271,1,3,0.45483807157108724
272,1,3,0.02799792779070609
273,1,3,0.5789890613783125
274,1,3,0.034706397778401454
275,1,3,1.2657055958319512
276,1,3,0.16912497402918758
277,1,3,1.5011019088583084
278,1,3,0.5506553055010848
279,1,3,0.036490194193422254
280,1,3,0.44281491863483713
281,1,3,0.24245609246825306
282,1,3,0.2270274161474911
283,1,3,1.2342303419011982
284,1,3,0.3064963384107223
285,1,4,0.31853901332969525
286,1,4,0.3605813007290979
287,1,4,1.1288125873971517
288,1,4,0.8608552338326799
289,1,4,0.11285803910931025
290,1,4,0.5790823216544179
291,1,4,0.5305604709537772
292,1,4,1.4691854681629253
293,1,4,0.5804118400227704
294,1,4,0.06311180037338815
295,1,4,0.758812951091747
296,1,4,0.0921818926377116
297,1,4,0.0884157970649001
298,1,4,0.7791602895121588
299,1,4,0.02651214124165613
300,1,4,0.7392176090199041
301,1,4,0.07868950994931978
302,1,4,0.5788039866331753
303,1,4,0.3563670552439192
304,1,4,0.2910715585704582
305,1,4,0.11600868930126651
306,1,4,0.8397480875718818
307,1,4,0.11143144825909634
308,1,4,0.2942669861770282
309,1,4,0.14228842394980512
310,1,4,0.07389514276057474
311,1,4,1.2512935490479928
312,1,4,0.21320042876641654
313,1,4,0.4439836818978038
314,1,4,0.0846111642086329
315,1,4,0.05250317187567821
316,1,4,1.0079812790637734
317,1,4,0.15347731609437998
318,1,4,0.918278720320087
319,1,4,0.0477046872424749
320,1,4,0.35259553930711374
321,1,4,0.32933993932684824
322,1,4,0.08968879668077956
323,1,4,0.8345049460329151
324,1,4,0.8065023054310534
325,1,4,0.5175586099251271
326,1,4,0.09556435040062172
327,1,4,1.2317331544403902
328,1,4,0.1059368907666699
329,1,4,0.20907532499041814
330,1,4,0.56158724016926
331,1,4,0.17399462135809562
332,1,4,1.1813950590537199
333,1,4,0.03952199846139237
334,1,4,0.6935231058927191
335,1,4,0.33394826034647784
336,1,4,0.6359544356192722
337,1,4,0.43330300651017717
338,1,4,0.1109303222429896
339,1,4,0.24966704014505492
340,1,4,1.2707883613752753
341,1,4,0.605636391318914
342,1,4,0.7419972298731194
343,1,4,0.04617049508756044
344,1,5,0.5954207058423384
345,1,5,0.6192045954203131
346,1,5,0.7993844045840058
347,1,5,0.6199177048521545
348,1,5,0.510208401977701
349,1,5,0.48595015817985354
350,1,5,0.604201385450498
351,1,5,0.6374521773602819
352,1,5,0.7148872388497904
353,1,5,0.40621693083723454
354,1,5,0.6800530375688658
355,1,5,0.554162216438467
356,1,5,0.6963682720154654
357,1,5,0.6625224320829195
358,1,5,0.5054696744793271
359,1,5,0.43195810345631624
360,1,5,0.5718878503986704
361,1,5,0.7950650875964553
362,1,5,0.6215148581384629
363,1,5,0.718077488036966
364,1,5,0.6553484011441565
365,1,5,0.6835872645828305
366,1,5,0.7598183353258764
367,1,5,0.7285713379341864
368,1,5,0.4450198257590161
369,1,5,0.6326703226248285
370,1,5,0.7851976578209202
371,1,5,0.6169891569009075
372,1,5,0.6793519944659816
373,1,5,0.6598337830011932
374,1,5,0.41378770441235846
375,1,5,0.7264423342315254
376,1,5,0.6165622434408512
377,1,5,0.7517768522458226
378,1,5,0.5859563157709344
379,1,5,0.5249514904783125
380,1,5,0.6500370721198787
381,1,5,0.5498389223206523
382,1,5,0.7341731683773051
383,1,5,0.6583118945980891
384,1,5,0.5124603127081446
385,1,5,0.8418803669814375
386,1,5,0.6988684146213254
387,1,5,0.27764585895167815
388,1,5,0.5463312495838896
389,1,5,0.3516554695056482
390,1,5,0.5257584711326087
391,1,5,0.6055162179619665
392,1,5,0.3414997118445713
393,1,5,0.6498797041424789
394,1,5,0.6024120371048449
395,1,5,0.7444683895326452
396,1,5,0.7359552078186354
397,1,5,0.7281679302781162
398,1,5,0.4001060850469047
399,1,5,0.6853154201470162
400,1,5,0.7516317216453223
401,1,5,0.6525358821837323
402,1,5,0.5626545542719433
403,1,6,0.5907583564429926
404,1,6,0.6289272032056216
405,1,6,0.7694870892167387
406,1,6,0.5821366862668542
407,1,6,0.48976816499392917
408,1,6,0.47153346101614346
409,1,6,0.5485500197087146
410,1,6,0.6003134809969769
411,1,6,0.6061248692353065
412,1,6,0.36966361211116294
413,1,6,0.666991896282337
414,1,6,0.5355573236764222
415,1,6,0.732752165655701
416,1,6,0.629834493545596
417,1,6,0.47766586968146174
418,1,6,0.4251624263802566
419,1,6,0.5668648718651151
420,1,6,0.7243543221059152
421,1,6,0.5768980470656047
422,1,6,0.6739556047385257
423,1,6,0.6787385882594934
424,1,6,0.6621076775420421
425,1,6,0.8187808900397129
426,1,6,0.6679174749374419
427,1,6,0.44126835563811473
428,1,6,0.6600172955728765
429,1,6,0.7410757978388871
430,1,6,0.5519627090744117
431,1,6,0.723991276025958
432,1,6,0.6805129362207797
433,1,6,0.3925516462221612
434,1,6,0.6941423296211214
435,1,6,0.5870949639737013
436,1,6,0.720733440497838
437,1,6,0.5965647675588595
438,1,6,0.5241433224730568
439,1,6,0.6225119958182155
440,1,6,0.5656045165955249
441,1,6,0.6999048990605115
442,1,6,0.677496202140288
443,1,6,0.425249539942703
444,1,6,0.8506380833962438
445,1,6,0.6640645816374162
446,1,6,0.2585810437143796
447,1,6,0.4832174717919794
448,1,6,0.38420831258274135
449,1,6,0.49013777099441713
450,1,6,0.5871988243660398
451,1,6,0.34928783715241485
452,1,6,0.6141737195817699
453,1,6,0.5702215605328067
454,1,6,0.7123852349949285
455,1,6,0.635145740719614
456,1,6,0.6559212594365891
457,1,6,0.3579905879756957
458,1,6,0.6481084186716095
459,1,6,0.6861074575740735
460,1,6,0.6053074696655862
461,1,6,0.5127456401402763
462,2,0,0.14408993240182277
463,2,0,0.4880664275450495
464,2,0,0.17118886269289324
465,2,0,0.21824781553112294
466,2,0,0.09255037598652582
467,2,0,0.40438423380219224
468,2,0,0.47537847919735177
469,2,0,0.4060791391465528
470,2,0,0.4048896100847452
471,2,0,0.33918866096673683
472,2,0,0.2263475583155703
473,2,0,0.7460619077210268
474,2,0,0.35560109409814133
475,2,0,0.559662275934073
476,2,0,0.39984394746551377
477,2,0,0.14620178005956985
478,2,0,0.6409440178810517
479,2,0,0.10618372745035687
480,2,0,0.6456579477928461
481,2,0,0.5161633549811458
482,2,1,0.1369051793777103
483,2,1,0.6350169531923009
484,2,1,0.21484030030281642
485,2,1,0.3828652411883341
486,2,1,0.0954094846145298
487,2,1,0.30920867238661376
488,2,1,0.7524202546062688
489,2,1,0.5892094608939467
490,2,1,0.5712864430438613
491,2,1,0.17828124076449625
492,2,1,0.5150631289953556
493,2,1,0.6344432422878642
494,2,1,0.4440172023588733
495,2,1,0.39178077962856783
496,2,1,0.5580674689345713
497,2,1,0.19888382611023703
498,2,1,0.4051276981030846
499,2,1,0.09978188034095192
500,2,1,0.2215339707063213
501,2,1,0.6655263708431448
502,2,2,0.1620992509533622
503,2,2,0.7367201502309573
504,2,2,0.2518188186584154
505,2,2,0.49479060463000424
506,2,2,0.07619512060116485
507,2,2,0.27442072220408487
508,2,2,0.862181536331631
509,2,2,0.7314833944232974
510,2,2,0.45135270637983793
511,2,2,0.19031545753718915
512,2,2,0.9180796838896735
513,2,2,0.6732004035171717
514,2,2,0.37676584581035377
515,2,2,0.1482146861460576
516,2,2,0.44700707930256434
517,2,2,0.20530894247360976
518,2,2,0.14243522220735305
519,2,2,0.06767029573795436
520,2,2,0.1427269629390503
521,2,2,0.6611362109860037
522,2,3,0.5005138122205497
523,2,3,0.48315402400878293
524,2,3,0.37106083180997795
525,2,3,0.2182574036541699
526,2,3,0.10412402857846437
527,2,3,0.5842899531423464
528,2,3,0.2839661127705365
529,2,3,0.3170087814393885
530,2,3,0.1226938515246847
531,2,3,0.7601446964528902
532,2,3,0.5218105894611962
533,2,3,0.44370109127814683
534,2,3,0.11614033271965762
535,2,3,0.2599016177041118
536,2,3,0.10445767491354485
537,2,3,0.3640993953792968
538,2,3,0.21145137326108898
539,2,3,0.0442413731869572
540,2,3,0.31094463344839285
541,2,3,0.621874467231627
542,2,4,1.0002389033821246
543,2,4,1.3415113227943147
544,2,4,0.6202020102913158
545,2,4,0.2848719486250313
546,2,4,0.06122482626714587
547,2,4,0.36826105842010814
548,2,4,0.7568211580390496
549,2,4,0.26634758507943035
550,2,4,0.8853186100814898
551,2,4,1.2547352536244067
552,2,4,0.2524996783544494
553,2,4,0.24913780523695628
554,2,4,0.9291084436531347
555,2,4,0.08493672820026188
556,2,4,0.8058133108466848
557,2,4,0.7332041909226485
558,2,4,0.1762863638148391
559,2,4,0.08888020589335721
560,2,4,0.27968134728100724
561,2,4,1.3934154637835297
562,2,5,0.3527838361820448
563,2,5,0.43819376069883653
564,2,5,0.30118382967767876
565,2,5,0.3877847185750001
566,2,5,0.21860735182794944
567,2,5,0.438435236263666
568,2,5,0.394681098881579
569,2,5,0.49023408662303314
570,2,5,0.49839717230154224
571,2,5,0.5321755889228837
572,2,5,0.6257087800911814
573,2,5,0.5884805785572014
574,2,5,0.2377274452629714
575,2,5,0.2768341579833805
576,2,5,0.5274075578439072
577,2,5,0.29540455891173234
578,2,5,0.29473550514971214
579,2,5,0.39294210336085045
580,2,5,0.6158167310901235
581,2,5,0.46709138745869794
582,2,6,0.3756292397999159
583,2,6,0.4163093683833343
584,2,6,0.3648496398460238
585,2,6,0.35071917026590016
586,2,6,0.26340721460817196
587,2,6,0.3868307734874401
588,2,6,0.39043846637450463
589,2,6,0.4251223669729831
590,2,6,0.4282267422004926
591,2,6,0.5522851035392443
592,2,6,0.5838004011382885
593,2,6,0.47216844478423015
594,2,6,0.23633233842680468
595,2,6,0.24346746231278205
596,2,6,0.46625430253573275
597,2,6,0.35209344731318193
598,2,6,0.26383402016607505
599,2,6,0.36768071541995484
600,2,6,0.49534182329910137
601,2,6,0.46262515853509867
602,3,0,0.2858218695061294
603,3,0,0.7211197989696232
604,3,0,0.11419515424937243
605,3,0,0.274890779158523
606,3,0,0.06934665189257405
607,3,0,0.3480108108415798
608,3,0,0.21102469582213668
609,3,0,0.14503640453958933
610,3,0,0.24919903741006155
611,3,0,0.12997299235111848
612,3,0,0.05244020670241234
613,3,0,0.10317949432161455
614,3,0,0.14736069335299196
615,3,0,0.6562703080713702
616,3,0,0.10624544172308825
617,3,0,0.18364488005547064
618,3,0,0.25105442086187124
619,3,0,0.7976466821482497
620,3,0,0.06774318002855151
621,3,0,0.188154708050291
622,3,0,0.1314138256385895
623,3,0,0.19128147749747293
624,3,0,0.1063958784514456
625,3,0,0.15655035473369683
626,3,0,0.054387536575961626
627,3,0,0.09235088000653169
628,3,0,0.6197013867458824
629,3,0,0.4429874116083927
630,3,0,0.262878072497978
631,3,0,0.09916246151530461
632,3,0,0.18962644166225817
633,3,1,0.35319438745598575
634,3,1,0.44954921058643127
635,3,1,0.09508737100801645
636,3,1,0.36765562656601325
637,3,1,0.1792124666778001
638,3,1,0.6019062769681173
639,3,1,0.20287722076130632
640,3,1,0.09157567707500003
641,3,1,0.20721077943059973
642,3,1,0.10404651586854585
643,3,1,0.040984950537799825
644,3,1,0.09453431781241695
645,3,1,0.16151538478785454
646,3,1,0.439092946480381
647,3,1,0.1306439462779141
648,3,1,0.46522704522154334
649,3,1,0.31556728319590654
650,3,1,0.7270898527874265
651,3,1,0.05344316593778797
652,3,1,0.19566782854917542
653,3,1,0.14553844409429662
654,3,1,0.24897851285746575
655,3,1,0.10792901218923834
656,3,1,0.1839216934823944
657,3,1,0.06498837802736257
658,3,1,0.1036484341297178
659,3,1,0.4512441293479875
660,3,1,0.6610008431393013
661,3,1,0.3066591183232019
662,3,1,0.21105838337976945
663,3,1,0.2807823077069166
664,3,2,0.4488343896472844
665,3,2,0.39662982158708493
666,3,2,0.1257364772721562
667,3,2,0.30503536576104207
668,3,2,0.22240314457224952
669,3,2,0.460665108988614
670,3,2,0.24998113533066924
671,3,2,0.03234458334559365
672,3,2,0.13048817015765857
673,3,2,0.07354409020756991
674,3,2,0.04681169287534026
675,3,2,0.09900431005850852
676,3,2,0.2576049511613391
677,3,2,0.36068268319533103
678,3,2,0.0930465710120022
679,3,2,0.46746422350878336
680,3,2,0.2402666772104214
681,3,2,0.9550361658540456
682,3,2,0.0270506146787286
683,3,2,0.1978817386756958
684,3,2,0.12007990142379732
685,3,2,0.23891863559066284
686,3,2,0.14534654160315874
687,3,2,0.1952752992818746
688,3,2,0.06467395565218315
689,3,2,0.12076440982835301
690,3,2,0.6079471458548351
691,3,2,0.8558569449335011
692,3,2,0.2677518672341914
693,3,2,0.17336610203075675
694,3,2,0.23013779330599649
695,3,3,0.6681488720308506
696,3,3,0.2815994789158527
697,3,3,0.23598774652341248
698,3,3,0.49189950199068033
699,3,3,0.10241017436257716
700,3,3,0.09699139627389719
701,3,3,0.6011794678176692
702,3,3,0.06351896675484803
703,3,3,0.4430133252248629
704,3,3,0.3224994468355543
705,3,3,0.05471532583660221
706,3,3,0.21252534302231973
707,3,3,0.6723454811146408
708,3,3,0.44637490716664374
709,3,3,0.02370362263493586
710,3,3,0.14364152657083928
711,3,3,0.7019961034296551
712,3,3,0.3911721509815045
713,3,3,0.017337215690529928
714,3,3,0.27199891505398277
715,3,3,0.1423677395800138
716,3,3,0.2857370360696505
717,3,3,0.5259580793686898
718,3,3,0.06598567846782633
719,3,3,0.2081299380172691
720,3,3,0.32519274062585823
721,3,3,0.3763496103325481
722,3,3,0.5907044959359538
723,3,3,0.6240303386891362
724,3,3,0.115160080739094
725,3,3,0.31469023645154426
726,3,4,0.2830227659856751
727,3,4,0.6579549896743276
728,3,4,0.06583446049294495
729,3,4,0.4296317443924529
730,3,4,0.5034535123174396
731,3,4,0.16032242534396102
732,3,4,0.04660089132307954
733,3,4,0.22291896058695593
734,3,4,0.2581868613888032
735,3,4,0.1210411653355229
736,3,4,0.019367534256470642
737,3,4,0.23201359171316638
738,3,4,0.1739719143277434
739,3,4,0.5296895835314702
740,3,4,0.2679894199817586
741,3,4,0.05962803739932865
742,3,4,0.6942446424620022
743,3,4,0.5646669414526008
744,3,4,0.04666357683594846
745,3,4,0.1034662597848871
746,3,4,0.4421292479166493
747,3,4,0.11429121173488566
748,3,4,0.35781391297810883
749,3,4,0.5687042163197769
750,3,4,0.06614960858660068
751,3,4,0.0493455860851163
752,3,4,0.1610541010710227
753,3,4,1.5840895697521766
754,3,4,0.34087296214550733
755,3,4,0.07432105761507479
756,3,4,0.1665180795302269
757,3,5,0.3338561294293818
758,3,5,0.5138049729005938
759,3,5,0.29735823198012623
760,3,5,0.29026096706472126
761,3,5,0.2529626173553021
762,3,5,0.151305210184963
763,3,5,0.32702858951673586
764,3,5,0.38118057893811863
765,3,5,0.19457527036463396
766,3,5,0.15299059985400132
767,3,5,0.3537250241649952
768,3,5,0.18512562398366006
769,3,5,0.239109620601486
770,3,5,0.41155626898646314
771,3,5,0.13056493562374694
772,3,5,0.08245004931251998
773,3,5,0.47304305479545383
774,3,5,0.6796558575823204
775,3,5,0.15276388232895355
776,3,5,0.33199346215404835
777,3,5,0.1894286163000023
778,3,5,0.3332487191220165
779,3,5,0.2876987919536571
780,3,5,0.14294888384468118
781,3,5,0.13654369656535814
782,3,5,0.31118726731442825
783,3,5,0.4220365930787422
784,3,5,0.5430054361943268
785,3,5,0.32134616209087086
786,3,5,0.07429723677788769
787,3,5,0.23726407041166553
788,3,6,0.2925178347051278
789,3,6,0.3993312235751385
790,3,6,0.27512195813876794
791,3,6,0.25921767576179655
792,3,6,0.24315744478127543
793,3,6,0.11762987194830776
794,3,6,0.34902112420336184
795,3,6,0.29637945199211213
796,3,6,0.19126333404511386
797,3,6,0.13357499103476034
798,3,6,0.42730051185311835
799,3,6,0.146737521110208
800,3,6,0.22912222011743677
801,3,6,0.2891409944216441
802,3,6,0.10820348712822225
803,3,6,0.061469935363019146
804,3,6,0.44018304789842544
805,3,6,0.6178366519097863
806,3,6,0.14305113779476586
807,3,6,0.35353445592247723
808,3,6,0.1713220511345821
809,3,6,0.3073648648354357
810,3,6,0.2824489941940729
811,3,6,0.14309240246152966
812,3,6,0.11364417612141398
813,3,6,0.30829860752553107
814,3,6,0.3201227548384198
815,3,6,0.5350023848112591
816,3,6,0.2734474455598568
817,3,6,0.05453790902905564
818,3,6,0.260008030163153
